protocol_id,x,elem_id,text,segmentation,seg_type,speaker,comments,facs,github
prot-197677--13,6,i-4sQC9ByJpvDzo2XW49ZYk4,§ 5 Om åtgärder,,,,,https://betalab.kb.se/prot-197677--13/prot_197677__13-005.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/missing-1976-77/corpus/protocols/197677/prot-197677--13.xml#L596
prot-197677--13,6,i-JX8r8toaWFg3JbNonoDVuc,Herr arbetsmark,,,,,https://betalab.kb.se/prot-197677--13/prot_197677__13-005.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/missing-1976-77/corpus/protocols/197677/prot-197677--13.xml#L599
prot-197677--13,6,i-52eYd3u1W3t1CHfEn2rozw,"18, och anförde",,,,,https://betalab.kb.se/prot-197677--13/prot_197677__13-005.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/missing-1976-77/corpus/protocols/197677/prot-197677--13.xml#L604
prot-197677--13,6,i-FvNfYRU7amPWn14TDPyvdo,Herr talman! He,,,,,https://betalab.kb.se/prot-197677--13/prot_197677__13-005.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/missing-1976-77/corpus/protocols/197677/prot-197677--13.xml#L608
prot-197677--13,6,i-S9GE1CNVrziivBMFTiuBa1,Bakgrunden till,,,,,https://betalab.kb.se/prot-197677--13/prot_197677__13-005.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/missing-1976-77/corpus/protocols/197677/prot-197677--13.xml#L614
prot-197677--13,6,i-5PTZ1kadzonjbguXdtvQTn,Jag vill först ,,,,,https://betalab.kb.se/prot-197677--13/prot_197677__13-005.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/missing-1976-77/corpus/protocols/197677/prot-197677--13.xml#L621
prot-197677--13,6,i-15QFmvFoMmKGZd8HRjkmGJ,Jag väntar mig ,,,,,https://betalab.kb.se/prot-197677--13/prot_197677__13-005.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/missing-1976-77/corpus/protocols/197677/prot-197677--13.xml#L631
prot-197677--13,6,i-BtY8qm8wvKcpU4eARM3F2e,Lokaliseringsst,,,,,https://betalab.kb.se/prot-197677--13/prot_197677__13-005.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/missing-1976-77/corpus/protocols/197677/prot-197677--13.xml#L639
prot-197677--13,6,i-4WcSuCoGhb7n9foCBqZrtS,Efter samråd me,,,,,https://betalab.kb.se/prot-197677--13/prot_197677__13-005.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/missing-1976-77/corpus/protocols/197677/prot-197677--13.xml#L647
prot-197677--13,6,i-DMAieBCKKpsXCGgTuzjFnx,n na,,,,,https://betalab.kb.se/prot-197677--13/prot_197677__13-005.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/missing-1976-77/corpus/protocols/197677/prot-197677--13.xml#L653
prot-197677--13,27,i-Mq65HEHWJFXmBh7jvDYpV2,& 14 Föredrogs ,,,,,https://betalab.kb.se/prot-197677--13/prot_197677__13-026.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/missing-1976-77/corpus/protocols/197677/prot-197677--13.xml#L2542
prot-197677--13,27,i-ALyPpRtNEY3bkaH95X1ygF,Motion Torsdage,,,,,https://betalab.kb.se/prot-197677--13/prot_197677__13-026.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/missing-1976-77/corpus/protocols/197677/prot-197677--13.xml#L2545
prot-197677--13,27,i-Xubheg36z8BXVKguubWEE,§ 15 Föredrogs ,,,,,https://betalab.kb.se/prot-197677--13/prot_197677__13-026.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/missing-1976-77/corpus/protocols/197677/prot-197677--13.xml#L2551
prot-197677--13,27,i-C2zZ8icH2vJg9D7qzK14hs,§ 16 Anmälan av,,,,,https://betalab.kb.se/prot-197677--13/prot_197677__13-026.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/missing-1976-77/corpus/protocols/197677/prot-197677--13.xml#L2557
prot-197677--13,27,i-9UKnsEdyZGrC5vCihvjWnR,Anmiäldes och b,,,,,https://betalab.kb.se/prot-197677--13/prot_197677__13-026.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/missing-1976-77/corpus/protocols/197677/prot-197677--13.xml#L2560
prot-197677--13,27,i-SMuegdvJusAgPRvVnVnZmY,den 20 oktober,,,,,https://betalab.kb.se/prot-197677--13/prot_197677__13-026.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/missing-1976-77/corpus/protocols/197677/prot-197677--13.xml#L2564
prot-197677--13,27,i-3grEQasAjLam7pjBk2LH4f,1976/77:11 av h,,,,,https://betalab.kb.se/prot-197677--13/prot_197677__13-026.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/missing-1976-77/corpus/protocols/197677/prot-197677--13.xml#L2567
prot-197677--13,27,i-UNHKymzUUAUGpoFCsAuzU3,F.n. utgår anor,,,,,https://betalab.kb.se/prot-197677--13/prot_197677__13-026.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/missing-1976-77/corpus/protocols/197677/prot-197677--13.xml#L2571
prot-197677--13,27,i-U25eHCXdbZpT2N5WobyGmo,På grund av öve,,,,,https://betalab.kb.se/prot-197677--13/prot_197677__13-026.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/missing-1976-77/corpus/protocols/197677/prot-197677--13.xml#L2576
prot-197677--13,27,i-DtzB3WPER7Y98wEhRZjUaS,Det kan därför ,,,,,https://betalab.kb.se/prot-197677--13/prot_197677__13-026.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/missing-1976-77/corpus/protocols/197677/prot-197677--13.xml#L2584
prot-197677--13,27,i-HwpkhJPiP4qWjpg32VMb3q,Enligt uppgifte,,,,,https://betalab.kb.se/prot-197677--13/prot_197677__13-026.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/missing-1976-77/corpus/protocols/197677/prot-197677--13.xml#L2590
prot-197677--13,27,i-VdUL8Xq839NH8AFGqennYg,Överviger socia,,,,,https://betalab.kb.se/prot-197677--13/prot_197677__13-026.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/missing-1976-77/corpus/protocols/197677/prot-197677--13.xml#L2595
prot-197677--13,27,i-YWdi5k1s67YwNyMjRZEup6,1976/77:12 av h,,,,,https://betalab.kb.se/prot-197677--13/prot_197677__13-026.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/missing-1976-77/corpus/protocols/197677/prot-197677--13.xml#L2599
prot-197677--13,27,i-3iMpZxHutAaZNxLnhVs4Aa,I regeringsförk,,,,,https://betalab.kb.se/prot-197677--13/prot_197677__13-026.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/missing-1976-77/corpus/protocols/197677/prot-197677--13.xml#L2603
prot-197677--13,27,i-Bwd6tuG7x2DzJmticfshEY,”Rezreringen sk,,,,,https://betalab.kb.se/prot-197677--13/prot_197677__13-026.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/missing-1976-77/corpus/protocols/197677/prot-197677--13.xml#L2607
prot-197677--13,27,i-5so6AZxFLa4kxyrCJfQyEH,- = - Värt land,,,,,https://betalab.kb.se/prot-197677--13/prot_197677__13-026.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/missing-1976-77/corpus/protocols/197677/prot-197677--13.xml#L2613
prot-197677--13,27,i-6mGayEEA4q6obKasoEYfky,Sysselsättnings,,,,,https://betalab.kb.se/prot-197677--13/prot_197677__13-026.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/missing-1976-77/corpus/protocols/197677/prot-197677--13.xml#L2619
prot-197677--13,27,i-LWtihkR2Y2QQe9JENYrkM7,En utjämning av,,,,,https://betalab.kb.se/prot-197677--13/prot_197677__13-026.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/missing-1976-77/corpus/protocols/197677/prot-197677--13.xml#L2625
prot-197677--13,27,i-6Yo2YLnNzgjng3PYotyQNk,Den först ceite,,,,,https://betalab.kb.se/prot-197677--13/prot_197677__13-026.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/missing-1976-77/corpus/protocols/197677/prot-197677--13.xml#L2631
prot-197677--13,27,i-TCBkttEbjvqqFqSrnjdzHa,6 Riksdagens pr,,,,,https://betalab.kb.se/prot-197677--13/prot_197677__13-026.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/missing-1976-77/corpus/protocols/197677/prot-197677--13.xml#L2639
prot-197677--16,25,i-2HqHMTU7ktPVEkdVjcnxjr,ju fullt utbygg,,,,,https://betalab.kb.se/prot-197677--16/prot_197677__16-024.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/missing-1976-77/corpus/protocols/197677/prot-197677--16.xml#L2499
prot-197677--16,25,i-FwGqzsuMP42gYak72C5g6F,Hur blir det me,,,,,https://betalab.kb.se/prot-197677--16/prot_197677__16-024.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/missing-1976-77/corpus/protocols/197677/prot-197677--16.xml#L2505
prot-197677--16,25,i-JpuvFRJLkj33H7pWwsKNkk,Hur är det i ar,,,,,https://betalab.kb.se/prot-197677--16/prot_197677__16-024.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/missing-1976-77/corpus/protocols/197677/prot-197677--16.xml#L2524
prot-197677--16,25,i-WwpHMRPCcKy9DoCiJVbKH6,Så här skulle j,,,,,https://betalab.kb.se/prot-197677--16/prot_197677__16-024.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/missing-1976-77/corpus/protocols/197677/prot-197677--16.xml#L2530
prot-197677--16,25,i-96odZ3Hg31QWYLfEs8BNWQ,"Detta, herr Fäl",,,,,https://betalab.kb.se/prot-197677--16/prot_197677__16-024.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/missing-1976-77/corpus/protocols/197677/prot-197677--16.xml#L2539
prot-197677--16,25,i-7vtJVaPszLPCMZHwmCJtpv,Herr statsminis,,,,,https://betalab.kb.se/prot-197677--16/prot_197677__16-024.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/missing-1976-77/corpus/protocols/197677/prot-197677--16.xml#L2545
prot-197677--16,25,i-MqBwyfnHYV5iLUbhmhDZo,Herr talman! Ti,,,,,https://betalab.kb.se/prot-197677--16/prot_197677__16-024.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/missing-1976-77/corpus/protocols/197677/prot-197677--16.xml#L2549
prot-197677--16,25,i-B2iiaPqvEXfLMmhE9ukAwa,Herr Palme påst,,,,,https://betalab.kb.se/prot-197677--16/prot_197677__16-024.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/missing-1976-77/corpus/protocols/197677/prot-197677--16.xml#L2557
prot-197677--16,25,i-LmCgWFLepgJH9m4JiPKcYC,Herr Palme åter,,,,,https://betalab.kb.se/prot-197677--16/prot_197677__16-024.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/missing-1976-77/corpus/protocols/197677/prot-197677--16.xml#L2569
prot-197677--16,25,i-TDrDfB7ePBJ3YwxNPkWuty,Nr 16 Onsdagen ,,,,,https://betalab.kb.se/prot-197677--16/prot_197677__16-024.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/missing-1976-77/corpus/protocols/197677/prot-197677--16.xml#L2580
prot-197677--16,25,i-AehQaa1PhYLHVYGEKjADh7,Allmänpolitisk ,,,,,https://betalab.kb.se/prot-197677--16/prot_197677__16-024.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/missing-1976-77/corpus/protocols/197677/prot-197677--16.xml#L2584
prot-197677--21,36,i-PJxeMojR7Aao5zpCAJx5mN,Nr 21 Måndagen ,,,,,https://betalab.kb.se/prot-197677--21/prot_197677__21-035.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/missing-1976-77/corpus/protocols/197677/prot-197677--21.xml#L3271
prot-197677--21,36,i-AxEsTc4o7EMHHr3yjcuUFp,8 november 1976,,,,,https://betalab.kb.se/prot-197677--21/prot_197677__21-035.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/missing-1976-77/corpus/protocols/197677/prot-197677--21.xml#L3274
prot-197677--21,36,i-CFJHhEXXmhPT6fp3WQg4PU,1976/77:2 med a,,,,,https://betalab.kb.se/prot-197677--21/prot_197677__21-035.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/missing-1976-77/corpus/protocols/197677/prot-197677--21.xml#L3277
prot-197677--21,36,i-KgTnEcvPtaJjSH6TxHWjQu,1976/77:3 med a,,,,,https://betalab.kb.se/prot-197677--21/prot_197677__21-035.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/missing-1976-77/corpus/protocols/197677/prot-197677--21.xml#L3281
prot-197677--21,36,i-B2KjkwgCgQ5o4MWMHKf18Y,Finansutskottet,,,,,https://betalab.kb.se/prot-197677--21/prot_197677__21-035.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/missing-1976-77/corpus/protocols/197677/prot-197677--21.xml#L3285
prot-197677--21,36,i-6sgRGN7XM8GhWaASqVz5dz,1976/77:1 med a,,,,,https://betalab.kb.se/prot-197677--21/prot_197677__21-035.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/missing-1976-77/corpus/protocols/197677/prot-197677--21.xml#L3288
prot-197677--21,36,i-MzYAPwpF79MboKQQsCV9mF,1976/77:2 med a,,,,,https://betalab.kb.se/prot-197677--21/prot_197677__21-035.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/missing-1976-77/corpus/protocols/197677/prot-197677--21.xml#L3292
prot-197677--21,36,i-8xzPgDyjdquoiyjJ4RwPiV,Skatteutskottet,,,,,https://betalab.kb.se/prot-197677--21/prot_197677__21-035.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/missing-1976-77/corpus/protocols/197677/prot-197677--21.xml#L3296
prot-197677--21,36,i-6zL7Srs5ByH5bX4zoMytPk,Justitieutskott,,,,,https://betalab.kb.se/prot-197677--21/prot_197677__21-035.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/missing-1976-77/corpus/protocols/197677/prot-197677--21.xml#L3301
prot-197677--21,36,i-L81827iK21rWLtkbmsFxP3,1976/77:2 med a,,,,,https://betalab.kb.se/prot-197677--21/prot_197677__21-035.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/missing-1976-77/corpus/protocols/197677/prot-197677--21.xml#L3304
prot-197677--21,36,i-VnKkCfp833gA1y7bovB1G2,1976/77:3 med a,,,,,https://betalab.kb.se/prot-197677--21/prot_197677__21-035.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/missing-1976-77/corpus/protocols/197677/prot-197677--21.xml#L3308
prot-197677--21,36,i-WhbMzhf25v5nREUPWUHwtL,1976/77:4 med a,,,,,https://betalab.kb.se/prot-197677--21/prot_197677__21-035.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/missing-1976-77/corpus/protocols/197677/prot-197677--21.xml#L3312
prot-197677--21,36,i-AqFNDYwkM5XALgp4Q8DroQ,1976/77:5 med a,,,,,https://betalab.kb.se/prot-197677--21/prot_197677__21-035.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/missing-1976-77/corpus/protocols/197677/prot-197677--21.xml#L3316
prot-197677--21,36,i-KqKTKjUGc5J3iJSfmvo5Y1,Lagutskottets b,,,,,https://betalab.kb.se/prot-197677--21/prot_197677__21-035.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/missing-1976-77/corpus/protocols/197677/prot-197677--21.xml#L3319
prot-197677--21,36,i-CYE7SpEpS5MYm4b5jPugwR,1976/77:2' med ,,,,,https://betalab.kb.se/prot-197677--21/prot_197677__21-035.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/missing-1976-77/corpus/protocols/197677/prot-197677--21.xml#L3322
prot-197677--21,36,i-QxSPkcnPmaRJDgKB7uYyeY,1976/77:6 med a,,,,,https://betalab.kb.se/prot-197677--21/prot_197677__21-035.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/missing-1976-77/corpus/protocols/197677/prot-197677--21.xml#L3326
prot-197677--21,36,i-GMbwTNc2txwp1e7Nsmj6wo,1976/77:7 med a,,,,,https://betalab.kb.se/prot-197677--21/prot_197677__21-035.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/missing-1976-77/corpus/protocols/197677/prot-197677--21.xml#L3329
prot-197677--21,36,i-JqhiaZsRXc9ThzVHid9zQr,Utrikesutskotte,,,,,https://betalab.kb.se/prot-197677--21/prot_197677__21-035.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/missing-1976-77/corpus/protocols/197677/prot-197677--21.xml#L3333
prot-197677--21,36,i-8FD6p5TkqusgwqW2Ae11SM,1976/77:1 med a,,,,,https://betalab.kb.se/prot-197677--21/prot_197677__21-035.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/missing-1976-77/corpus/protocols/197677/prot-197677--21.xml#L3336
prot-197677--21,36,i-YFjJghHgQ14vTBALvswT2A,1976/77:2 med a,,,,,https://betalab.kb.se/prot-197677--21/prot_197677__21-035.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/missing-1976-77/corpus/protocols/197677/prot-197677--21.xml#L3339
prot-197677--21,36,i-7A82SJd3Jxe8nhDLFrrmVY,1976/77:3 med a,,,,,https://betalab.kb.se/prot-197677--21/prot_197677__21-035.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/missing-1976-77/corpus/protocols/197677/prot-197677--21.xml#L3343
prot-197677--21,36,i-MrwSPuqy9XBy4mac9FbBhM,1976/77:4 med a,,,,,https://betalab.kb.se/prot-197677--21/prot_197677__21-035.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/missing-1976-77/corpus/protocols/197677/prot-197677--21.xml#L3347
prot-197677--21,36,i-ARMC8UEBkhUZRorwfZSGZd,Försvarsutskott,,,,,https://betalab.kb.se/prot-197677--21/prot_197677__21-035.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/missing-1976-77/corpus/protocols/197677/prot-197677--21.xml#L3351
prot-197677--21,36,i-GomwxYrgfAgjTVpN6suB2z,1976/77:1 med a,,,,,https://betalab.kb.se/prot-197677--21/prot_197677__21-035.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/missing-1976-77/corpus/protocols/197677/prot-197677--21.xml#L3354
prot-197677--21,36,i-3J2GnifxhPTTQjxhCSWEVp,1976/77:2 med a,,,,,https://betalab.kb.se/prot-197677--21/prot_197677__21-035.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/missing-1976-77/corpus/protocols/197677/prot-197677--21.xml#L3358
prot-197677--23,61,i-16eLa8NMmcGHYkSdKe2Kmg,en turistattrak,,,,,https://betalab.kb.se/prot-197677--23/prot_197677__23-060.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/missing-1976-77/corpus/protocols/197677/prot-197677--23.xml#L5631
prot-197677--23,61,i-KQLP8F4TdSTVaEkx1fJVkg,Det är alltså f,,,,,https://betalab.kb.se/prot-197677--23/prot_197677__23-060.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/missing-1976-77/corpus/protocols/197677/prot-197677--23.xml#L5640
prot-197677--23,61,i-6n5kGdBzi1knCodtNKa1zx,Fröken Mattson ,,,,,https://betalab.kb.se/prot-197677--23/prot_197677__23-060.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/missing-1976-77/corpus/protocols/197677/prot-197677--23.xml#L5648
prot-197677--23,61,i-9PhoDF7ANU7o57VghUCKeE,Fröken Mattson ,,,,,https://betalab.kb.se/prot-197677--23/prot_197677__23-060.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/missing-1976-77/corpus/protocols/197677/prot-197677--23.xml#L5667
prot-197677--23,61,i-MHqxpAwuf24gLzUaKnBSrK,Jag måste som m,,,,,https://betalab.kb.se/prot-197677--23/prot_197677__23-060.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/missing-1976-77/corpus/protocols/197677/prot-197677--23.xml#L5684
prot-197677--23,61,i-9YMHYPTHjLD2X9AjYwckC,Moen jag måste ,,,,,https://betalab.kb.se/prot-197677--23/prot_197677__23-060.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/missing-1976-77/corpus/protocols/197677/prot-197677--23.xml#L5695
prot-197677--23,61,i-52Rk1D4tUe6mnDHtTfMJ9K,Nr 23,,,,,https://betalab.kb.se/prot-197677--23/prot_197677__23-060.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/missing-1976-77/corpus/protocols/197677/prot-197677--23.xml#L5705
prot-197677--23,61,i-VKnh4g8hEpWwm8y9FhfXVx,Onsdagen den 10,,,,,https://betalab.kb.se/prot-197677--23/prot_197677__23-060.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/missing-1976-77/corpus/protocols/197677/prot-197677--23.xml#L5708
prot-197677--23,61,i-P5ZKsQk9ovHHYJY7nfBZPi,Pornografi m. m,,,,,https://betalab.kb.se/prot-197677--23/prot_197677__23-060.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/missing-1976-77/corpus/protocols/197677/prot-197677--23.xml#L5711
